ID_ALUNO,IDADE,GÊNERO,NÍVEL_ACADÊMICO,PAÍS,MÉDIA_HORAS_USO_DIÁRIO,PLATAFORMA_MAIS_UTILIZADA,AFETA_DESEMPENHO_ACADÊMICO,HORAS_SONO_POR_NOITE,PONTUAÇÃO_SAÚDE_MENTAL,IMPACTO_GERAL,USO_SEVERO,SONO_RUIM,FAIXA_USO,FAIXA_SONO
368,22,Masculino,Pós-graduação,México,6.0,WhatsApp,Sim,6.2,6.0,Negativo,True,False,4-6h,6-8h
369,19,Feminino,Graduação,França,4.1,Instagram,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
370,21,Masculino,Pós-graduação,Canadá,4.9,Instagram,Sim,7.3,6.0,Negativo,False,False,4-6h,6-8h
371,20,Feminino,Graduação,Espanha,4.7,TikTok,Sim,7.2,6.0,Negativo,False,False,4-6h,6-8h
372,22,Masculino,Pós-graduação,Dinamarca,3.5,Facebook,Não,8.3,8.0,Positivo,False,False,2-4h,8h+
373,19,Feminino,Graduação,Irlanda,4.4,Instagram,Sim,7.5,7.0,Negativo,False,False,4-6h,6-8h
374,21,Masculino,Pós-graduação,Índia,6.3,WhatsApp,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
375,20,Feminino,Graduação,Suíça,3.4,Instagram,Não,8.4,8.0,Positivo,False,False,2-4h,8h+
376,22,Masculino,Pós-graduação,Peru,5.0,TikTok,Sim,7.2,6.0,Negativo,False,False,4-6h,6-8h
377,19,Feminino,Graduação,EUA,7.3,Instagram,Sim,5.0,5.0,Negativo,True,False,6-8h,4-6h
378,21,Masculino,Pós-graduação,México,6.1,WhatsApp,Sim,6.1,6.0,Negativo,True,False,6-8h,6-8h
379,20,Feminino,Graduação,França,4.0,Instagram,Não,8.0,7.0,Positivo,False,False,2-4h,6-8h
380,22,Masculino,Pós-graduação,Canadá,4.8,TikTok,Sim,7.4,6.0,Negativo,False,False,4-6h,6-8h
381,19,Feminino,Graduação,Espanha,4.6,Instagram,Sim,7.3,6.0,Negativo,False,False,4-6h,6-8h
382,21,Masculino,Pós-graduação,Dinamarca,3.4,Facebook,Não,8.4,8.0,Positivo,False,False,2-4h,8h+
383,20,Feminino,Graduação,Irlanda,4.3,TikTok,Sim,7.6,7.0,Negativo,False,False,4-6h,6-8h
384,22,Masculino,Pós-graduação,Índia,6.4,WhatsApp,Sim,5.9,5.0,Negativo,True,False,6-8h,4-6h
385,19,Feminino,Graduação,Suíça,3.3,Instagram,Não,8.5,8.0,Positivo,False,False,2-4h,8h+
386,21,Masculino,Pós-graduação,Peru,4.9,Instagram,Sim,7.3,6.0,Negativo,False,False,4-6h,6-8h
387,20,Feminino,Graduação,EUA,7.4,TikTok,Sim,4.9,5.0,Negativo,True,True,6-8h,4-6h
388,22,Masculino,Pós-graduação,México,6.2,WhatsApp,Sim,6.0,6.0,Negativo,True,False,6-8h,4-6h
389,19,Feminino,Graduação,França,3.9,Instagram,Não,8.1,7.0,Positivo,False,False,2-4h,8h+
390,21,Masculino,Pós-graduação,Canadá,4.7,Instagram,Sim,7.5,6.0,Negativo,False,False,4-6h,6-8h
391,20,Feminino,Graduação,Espanha,4.5,TikTok,Sim,7.4,6.0,Negativo,False,False,4-6h,6-8h
392,22,Masculino,Pós-graduação,Dinamarca,3.3,Facebook,Não,8.5,8.0,Positivo,False,False,2-4h,8h+
393,19,Feminino,Graduação,Irlanda,4.2,Instagram,Sim,7.7,7.0,Negativo,False,False,4-6h,6-8h
394,21,Masculino,Pós-graduação,Índia,6.5,WhatsApp,Sim,5.8,5.0,Negativo,True,False,6-8h,4-6h
395,20,Feminino,Graduação,Suíça,3.2,Instagram,Não,8.6,8.0,Positivo,False,False,2-4h,8h+
396,22,Masculino,Pós-graduação,Peru,4.8,TikTok,Sim,7.4,6.0,Negativo,False,False,4-6h,6-8h
397,19,Feminino,Graduação,EUA,7.5,Instagram,Sim,4.8,5.0,Negativo,True,True,6-8h,4-6h
398,21,Masculino,Pós-graduação,México,6.3,WhatsApp,Sim,5.9,6.0,Negativo,True,False,6-8h,4-6h
399,20,Feminino,Graduação,França,3.8,Instagram,Não,8.2,7.0,Positivo,False,False,2-4h,8h+
400,22,Masculino,Pós-graduação,Canadá,4.6,TikTok,Sim,7.6,6.0,Negativo,False,False,4-6h,6-8h
401,19,Feminino,Graduação,Espanha,4.4,Instagram,Sim,7.5,6.0,Negativo,False,False,4-6h,6-8h
402,21,Masculino,Pós-graduação,Dinamarca,3.2,Facebook,Não,8.6,8.0,Positivo,False,False,2-4h,8h+
403,20,Feminino,Graduação,Irlanda,4.1,TikTok,Sim,7.8,7.0,Negativo,False,False,4-6h,6-8h
404,22,Masculino,Pós-graduação,Índia,6.6,WhatsApp,Sim,5.7,5.0,Negativo,True,False,6-8h,4-6h
405,19,Feminino,Graduação,Suíça,3.1,Instagram,Não,8.7,8.0,Positivo,False,False,2-4h,8h+
406,21,Masculino,Pós-graduação,Peru,4.7,Instagram,Sim,7.5,6.0,Negativo,False,False,4-6h,6-8h
407,20,Feminino,Graduação,EUA,7.6,TikTok,Sim,4.7,5.0,Negativo,True,True,6-8h,4-6h
408,22,Masculino,Pós-graduação,México,6.4,WhatsApp,Sim,5.8,6.0,Negativo,True,False,6-8h,4-6h
409,19,Feminino,Graduação,França,3.7,Instagram,Não,8.3,7.0,Positivo,False,False,2-4h,8h+
410,21,Masculino,Pós-graduação,Canadá,4.5,Instagram,Sim,7.7,6.0,Negativo,False,False,4-6h,6-8h
411,20,Feminino,Graduação,Espanha,4.3,TikTok,Sim,7.6,6.0,Negativo,False,False,4-6h,6-8h
412,22,Masculino,Pós-graduação,Dinamarca,3.1,Facebook,Não,8.7,8.0,Positivo,False,False,2-4h,8h+
413,19,Feminino,Graduação,Irlanda,4.0,Instagram,Sim,7.9,7.0,Negativo,False,False,2-4h,6-8h
414,21,Masculino,Pós-graduação,Índia,6.7,WhatsApp,Sim,5.6,5.0,Negativo,True,False,6-8h,4-6h
415,20,Feminino,Graduação,Suíça,3.0,Instagram,Não,8.8,8.0,Positivo,False,False,2-4h,8h+
416,22,Masculino,Pós-graduação,Peru,4.6,TikTok,Sim,7.6,6.0,Negativo,False,False,4-6h,6-8h
417,19,Feminino,Graduação,EUA,7.7,Instagram,Sim,4.6,5.0,Negativo,True,True,6-8h,4-6h
418,21,Masculino,Pós-graduação,México,6.5,WhatsApp,Sim,5.7,6.0,Negativo,True,False,6-8h,4-6h
419,20,Feminino,Graduação,França,3.6,Instagram,Não,8.4,7.0,Positivo,False,False,2-4h,8h+
420,22,Masculino,Pós-graduação,Canadá,4.4,TikTok,Sim,7.8,6.0,Negativo,False,False,4-6h,6-8h
421,19,Feminino,Graduação,Espanha,4.2,Instagram,Sim,7.7,6.0,Negativo,False,False,4-6h,6-8h
422,21,Masculino,Pós-graduação,Dinamarca,3.0,Facebook,Não,8.8,8.0,Positivo,False,False,2-4h,8h+
423,20,Feminino,Graduação,Irlanda,3.9,TikTok,Sim,8.0,7.0,Negativo,False,False,2-4h,6-8h
424,22,Masculino,Pós-graduação,Índia,6.8,WhatsApp,Sim,5.5,5.0,Negativo,True,False,6-8h,4-6h
425,19,Feminino,Graduação,Suíça,2.9,Instagram,Não,8.9,8.0,Positivo,False,False,2-4h,8h+
426,21,Masculino,Pós-graduação,Peru,4.5,Instagram,Sim,7.7,6.0,Negativo,False,False,4-6h,6-8h
427,20,Feminino,Graduação,EUA,7.8,TikTok,Sim,4.5,5.0,Negativo,True,True,6-8h,4-6h
428,22,Masculino,Pós-graduação,México,6.6,WhatsApp,Sim,5.6,6.0,Negativo,True,False,6-8h,4-6h
429,19,Feminino,Graduação,França,3.5,Instagram,Não,8.5,7.0,Positivo,False,False,2-4h,8h+
430,21,Masculino,Pós-graduação,Canadá,4.3,Instagram,Sim,7.9,6.0,Negativo,False,False,4-6h,6-8h
431,20,Feminino,Graduação,Espanha,4.1,TikTok,Sim,7.8,6.0,Negativo,False,False,4-6h,6-8h
432,22,Masculino,Pós-graduação,Dinamarca,2.9,Facebook,Não,8.9,8.0,Positivo,False,False,2-4h,8h+
433,19,Feminino,Graduação,Irlanda,3.8,Instagram,Sim,8.1,7.0,Negativo,False,False,2-4h,8h+
434,21,Masculino,Pós-graduação,Índia,6.9,WhatsApp,Sim,5.4,5.0,Negativo,True,False,6-8h,4-6h
435,20,Feminino,Graduação,Suíça,2.8,Instagram,Não,9.0,8.0,Positivo,False,False,2-4h,8h+
436,22,Masculino,Pós-graduação,Peru,4.4,TikTok,Sim,7.8,6.0,Negativo,False,False,4-6h,6-8h
437,19,Feminino,Graduação,EUA,7.9,Instagram,Sim,4.4,5.0,Negativo,True,True,6-8h,4-6h
438,21,Masculino,Pós-graduação,México,6.7,WhatsApp,Sim,5.5,6.0,Negativo,True,False,6-8h,4-6h
439,20,Feminino,Graduação,França,3.4,Instagram,Não,8.6,7.0,Positivo,False,False,2-4h,8h+
440,22,Masculino,Pós-graduação,Canadá,4.2,TikTok,Sim,8.0,6.0,Negativo,False,False,4-6h,6-8h
441,19,Feminino,Graduação,Espanha,4.0,Instagram,Sim,7.9,6.0,Negativo,False,False,2-4h,6-8h
442,21,Masculino,Pós-graduação,Dinamarca,2.8,Facebook,Não,9.0,8.0,Positivo,False,False,2-4h,8h+
443,20,Feminino,Graduação,Irlanda,3.7,TikTok,Sim,8.2,7.0,Negativo,False,False,2-4h,8h+
444,22,Masculino,Pós-graduação,Índia,7.0,WhatsApp,Sim,5.3,5.0,Negativo,True,False,6-8h,4-6h
445,19,Feminino,Graduação,Suíça,2.7,Instagram,Não,9.1,8.0,Positivo,False,False,2-4h,8h+
446,21,Masculino,Pós-graduação,Peru,4.3,Instagram,Sim,7.9,6.0,Negativo,False,False,4-6h,6-8h
447,20,Feminino,Graduação,EUA,8.0,TikTok,Sim,4.3,5.0,Negativo,True,True,6-8h,4-6h
448,22,Masculino,Pós-graduação,México,6.8,WhatsApp,Sim,5.4,6.0,Negativo,True,False,6-8h,4-6h
449,19,Feminino,Graduação,França,3.3,Instagram,Não,8.7,7.0,Positivo,False,False,2-4h,8h+
450,21,Masculino,Pós-graduação,Canadá,4.1,Instagram,Sim,8.1,6.0,Negativo,False,False,4-6h,8h+
451,20,Feminino,Graduação,Espanha,3.9,TikTok,Sim,8.0,6.0,Negativo,False,False,2-4h,6-8h
452,22,Masculino,Pós-graduação,Dinamarca,2.7,Facebook,Não,9.1,8.0,Positivo,False,False,2-4h,8h+
453,19,Feminino,Graduação,Irlanda,3.6,Instagram,Sim,8.3,7.0,Negativo,False,False,2-4h,8h+
454,21,Masculino,Pós-graduação,Índia,7.1,WhatsApp,Sim,5.2,5.0,Negativo,True,False,6-8h,4-6h
455,20,Feminino,Graduação,Suíça,2.6,Instagram,Não,9.2,8.0,Positivo,False,False,2-4h,8h+
456,22,Masculino,Pós-graduação,Peru,4.2,TikTok,Sim,8.0,6.0,Negativo,False,False,4-6h,6-8h
457,19,Feminino,Graduação,EUA,8.1,Instagram,Sim,4.2,5.0,Negativo,True,True,8h+,4-6h
458,21,Masculino,Pós-graduação,México,6.9,WhatsApp,Sim,5.3,6.0,Negativo,True,False,6-8h,4-6h
459,20,Feminino,Graduação,França,3.2,Instagram,Não,8.8,7.0,Positivo,False,False,2-4h,8h+
460,22,Masculino,Pós-graduação,Canadá,4.0,TikTok,Sim,8.2,6.0,Negativo,False,False,2-4h,8h+
461,19,Feminino,Graduação,Espanha,3.8,Instagram,Sim,8.1,6.0,Negativo,False,False,2-4h,8h+
462,21,Masculino,Pós-graduação,Dinamarca,2.6,Facebook,Não,9.2,8.0,Positivo,False,False,2-4h,8h+
463,20,Feminino,Graduação,Irlanda,3.5,TikTok,Sim,8.4,7.0,Negativo,False,False,2-4h,8h+
464,22,Masculino,Pós-graduação,Índia,7.2,WhatsApp,Sim,5.1,5.0,Negativo,True,False,6-8h,4-6h
465,19,Feminino,Graduação,Suíça,2.5,Instagram,Não,9.3,8.0,Positivo,False,False,2-4h,8h+
466,21,Masculino,Pós-graduação,Peru,4.1,Instagram,Sim,8.1,6.0,Negativo,False,False,4-6h,8h+
467,20,Feminino,Graduação,EUA,8.2,TikTok,Sim,4.1,5.0,Negativo,True,True,8h+,4-6h
468,22,Masculino,Pós-graduação,México,7.0,WhatsApp,Sim,5.2,6.0,Negativo,True,False,6-8h,4-6h
469,19,Feminino,Graduação,França,3.1,Instagram,Não,8.9,7.0,Positivo,False,False,2-4h,8h+
470,21,Masculino,Pós-graduação,Canadá,3.9,Instagram,Sim,8.3,6.0,Negativo,False,False,2-4h,8h+
471,20,Feminino,Graduação,Espanha,3.7,TikTok,Sim,8.2,6.0,Negativo,False,False,2-4h,8h+
472,22,Masculino,Pós-graduação,Dinamarca,2.5,Facebook,Não,9.3,8.0,Positivo,False,False,2-4h,8h+
473,19,Feminino,Graduação,Irlanda,3.4,Instagram,Sim,8.5,7.0,Negativo,False,False,2-4h,8h+
474,21,Masculino,Pós-graduação,Índia,7.3,WhatsApp,Sim,5.0,5.0,Negativo,True,False,6-8h,4-6h
475,20,Feminino,Graduação,Suíça,2.4,Instagram,Não,9.4,8.0,Positivo,False,False,2-4h,8h+
476,22,Masculino,Pós-graduação,Peru,4.0,TikTok,Sim,8.2,6.0,Negativo,False,False,2-4h,8h+
477,19,Feminino,Graduação,EUA,8.3,Instagram,Sim,4.0,5.0,Negativo,True,True,8h+,<4h
478,21,Masculino,Pós-graduação,México,7.1,WhatsApp,Sim,5.1,6.0,Negativo,True,False,6-8h,4-6h
479,20,Feminino,Graduação,França,3.0,Instagram,Não,9.0,7.0,Positivo,False,False,2-4h,8h+
480,22,Masculino,Pós-graduação,Canadá,3.8,TikTok,Sim,8.4,6.0,Negativo,False,False,2-4h,8h+
481,19,Feminino,Graduação,Espanha,3.6,Instagram,Sim,8.3,6.0,Negativo,False,False,2-4h,8h+
482,21,Masculino,Pós-graduação,Dinamarca,2.4,Facebook,Não,9.4,8.0,Positivo,False,False,2-4h,8h+
483,20,Feminino,Graduação,Irlanda,3.3,TikTok,Sim,8.6,7.0,Negativo,False,False,2-4h,8h+
484,22,Masculino,Pós-graduação,Índia,7.4,WhatsApp,Sim,4.9,5.0,Negativo,True,True,6-8h,4-6h
485,19,Feminino,Graduação,Suíça,2.3,Instagram,Não,9.5,8.0,Positivo,False,False,2-4h,8h+
486,21,Masculino,Pós-graduação,Peru,3.9,Instagram,Sim,8.3,6.0,Negativo,False,False,2-4h,8h+
487,20,Feminino,Graduação,EUA,8.4,TikTok,Sim,3.9,5.0,Negativo,True,True,8h+,<4h
488,22,Masculino,Pós-graduação,México,7.2,WhatsApp,Sim,5.0,6.0,Negativo,True,False,6-8h,4-6h
489,19,Feminino,Graduação,França,2.9,Instagram,Não,9.1,7.0,Positivo,False,False,2-4h,8h+
490,21,Masculino,Pós-graduação,Canadá,3.7,Instagram,Sim,8.5,6.0,Negativo,False,False,2-4h,8h+
491,20,Feminino,Graduação,Espanha,3.5,TikTok,Sim,8.4,6.0,Negativo,False,False,2-4h,8h+
492,22,Masculino,Pós-graduação,Dinamarca,2.3,Facebook,Não,9.5,8.0,Positivo,False,False,2-4h,8h+
493,19,Feminino,Graduação,Irlanda,3.2,Instagram,Sim,8.7,7.0,Negativo,False,False,2-4h,8h+
494,21,Masculino,Pós-graduação,Índia,7.5,WhatsApp,Sim,4.8,5.0,Negativo,True,True,6-8h,4-6h
495,20,Feminino,Graduação,Suíça,2.2,Instagram,Não,9.6,8.0,Positivo,False,False,2-4h,8h+
496,22,Masculino,Pós-graduação,Peru,3.8,TikTok,Sim,8.4,6.0,Negativo,False,False,2-4h,8h+
497,19,Feminino,Graduação,EUA,8.5,Instagram,Sim,3.8,5.0,Negativo,True,True,8h+,<4h
498,21,Masculino,Pós-graduação,México,7.3,WhatsApp,Sim,4.9,6.0,Negativo,True,True,6-8h,4-6h
499,20,Feminino,Graduação,França,2.8,Instagram,Não,9.2,7.0,Positivo,False,False,2-4h,8h+
500,22,Masculino,Pós-graduação,Canadá,3.6,TikTok,Sim,8.6,6.0,Negativo,False,False,2-4h,8h+
501,19,Feminino,Graduação,Brasil,6.2,WhatsApp,Sim,6.3,6.0,Negativo,True,False,6-8h,6-8h
502,21,Masculino,Pós-graduação,China,4.5,WeChat,Não,7.8,7.0,Positivo,False,False,4-6h,6-8h
503,20,Feminino,Graduação,Holanda,3.8,Instagram,Não,8.2,8.0,Positivo,False,False,2-4h,8h+
504,22,Masculino,Pós-graduação,Nova Zelândia,4.7,Instagram,Sim,7.5,7.0,Negativo,False,False,4-6h,6-8h
505,19,Feminino,Graduação,Cingapura,5.1,TikTok,Sim,7.0,6.0,Negativo,True,False,4-6h,6-8h
506,21,Masculino,Pós-graduação,Malásia,5.5,WhatsApp,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
507,20,Feminino,Graduação,Emirados Árabes Unidos,6.5,Instagram,Sim,6.5,5.0,Negativo,True,False,6-8h,6-8h
508,22,Masculino,Pós-graduação,Polônia,4.2,Facebook,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
509,19,Feminino,Graduação,Índia,6.8,WhatsApp,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
510,21,Masculino,Pós-graduação,Canadá,4.8,Instagram,Sim,7.4,7.0,Negativo,False,False,4-6h,6-8h
511,20,Feminino,Graduação,Brasil,6.1,Instagram,Sim,6.4,6.0,Negativo,True,False,6-8h,6-8h
512,22,Masculino,Pós-graduação,China,4.4,WeChat,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
513,19,Feminino,Graduação,Holanda,3.7,TikTok,Não,8.3,8.0,Positivo,False,False,2-4h,8h+
514,21,Masculino,Pós-graduação,Nova Zelândia,4.6,Instagram,Sim,7.6,7.0,Negativo,False,False,4-6h,6-8h
515,20,Feminino,Graduação,Cingapura,5.2,TikTok,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
516,22,Masculino,Pós-graduação,Malásia,5.6,WhatsApp,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
517,19,Feminino,Graduação,Emirados Árabes Unidos,6.6,Instagram,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
518,21,Masculino,Pós-graduação,Polônia,4.1,Facebook,Não,8.0,7.0,Positivo,False,False,4-6h,6-8h
519,20,Feminino,Graduação,Índia,6.9,WhatsApp,Sim,5.9,5.0,Negativo,True,False,6-8h,4-6h
520,22,Masculino,Pós-graduação,Canadá,4.7,TikTok,Sim,7.5,7.0,Negativo,False,False,4-6h,6-8h
521,19,Feminino,Graduação,Brasil,6.0,WhatsApp,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
522,21,Masculino,Pós-graduação,China,4.3,WeChat,Não,8.0,7.0,Positivo,False,False,4-6h,6-8h
523,20,Feminino,Graduação,Holanda,3.6,Instagram,Não,8.4,8.0,Positivo,False,False,2-4h,8h+
524,22,Masculino,Pós-graduação,Nova Zelândia,4.5,Facebook,Sim,7.7,7.0,Negativo,False,False,4-6h,6-8h
525,19,Feminino,Graduação,Cingapura,5.3,TikTok,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
526,21,Masculino,Pós-graduação,Malásia,5.7,WhatsApp,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
527,20,Feminino,Graduação,Emirados Árabes Unidos,6.7,Instagram,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
528,22,Masculino,Pós-graduação,Polônia,4.0,Facebook,Não,8.1,7.0,Positivo,False,False,2-4h,8h+
529,19,Feminino,Graduação,Índia,7.0,WhatsApp,Sim,5.8,5.0,Negativo,True,False,6-8h,4-6h
530,21,Masculino,Pós-graduação,Canadá,4.6,Instagram,Sim,7.6,7.0,Negativo,False,False,4-6h,6-8h
531,20,Feminino,Graduação,Brasil,5.9,TikTok,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
532,22,Masculino,Pós-graduação,China,4.2,WeChat,Não,8.1,7.0,Positivo,False,False,4-6h,8h+
533,19,Feminino,Graduação,Holanda,3.5,Instagram,Não,8.5,8.0,Positivo,False,False,2-4h,8h+
534,21,Masculino,Pós-graduação,Nova Zelândia,4.4,Facebook,Sim,7.8,7.0,Negativo,False,False,4-6h,6-8h
535,20,Feminino,Graduação,Cingapura,5.4,TikTok,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
536,22,Masculino,Pós-graduação,Malásia,5.8,WhatsApp,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
537,19,Feminino,Graduação,Emirados Árabes Unidos,6.8,Instagram,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
538,21,Masculino,Pós-graduação,Polônia,3.9,Facebook,Não,8.2,7.0,Positivo,False,False,2-4h,8h+
539,20,Feminino,Graduação,Índia,7.1,WhatsApp,Sim,5.7,5.0,Negativo,True,False,6-8h,4-6h
540,22,Masculino,Pós-graduação,Canadá,4.5,TikTok,Sim,7.7,7.0,Negativo,False,False,4-6h,6-8h
541,19,Feminino,Graduação,Brasil,5.8,WhatsApp,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
542,21,Masculino,Pós-graduação,China,4.1,WeChat,Não,8.2,7.0,Positivo,False,False,4-6h,8h+
543,20,Feminino,Graduação,Holanda,3.4,Instagram,Não,8.6,8.0,Positivo,False,False,2-4h,8h+
544,22,Masculino,Pós-graduação,Nova Zelândia,4.3,Instagram,Sim,7.9,7.0,Negativo,False,False,4-6h,6-8h
545,19,Feminino,Graduação,Cingapura,5.5,TikTok,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
546,21,Masculino,Pós-graduação,Malásia,5.9,WhatsApp,Sim,6.4,6.0,Negativo,True,False,4-6h,6-8h
547,20,Feminino,Graduação,Emirados Árabes Unidos,6.9,Instagram,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
548,22,Masculino,Pós-graduação,Polônia,3.8,Facebook,Não,8.3,7.0,Positivo,False,False,2-4h,8h+
549,19,Feminino,Graduação,Índia,7.2,WhatsApp,Sim,5.6,5.0,Negativo,True,False,6-8h,4-6h
550,21,Masculino,Pós-graduação,Canadá,4.4,Instagram,Sim,7.8,7.0,Negativo,False,False,4-6h,6-8h
551,20,Feminino,Graduação,Brasil,5.7,TikTok,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
552,22,Masculino,Pós-graduação,China,4.0,WeChat,Não,8.3,7.0,Positivo,False,False,2-4h,8h+
553,19,Feminino,Graduação,Holanda,3.3,Instagram,Não,8.7,8.0,Positivo,False,False,2-4h,8h+
554,21,Masculino,Pós-graduação,Nova Zelândia,4.2,Facebook,Sim,8.0,7.0,Negativo,False,False,4-6h,6-8h
555,20,Feminino,Graduação,Cingapura,5.6,TikTok,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
556,22,Masculino,Pós-graduação,Malásia,6.0,WhatsApp,Sim,6.3,6.0,Negativo,True,False,4-6h,6-8h
557,19,Feminino,Graduação,Emirados Árabes Unidos,7.0,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
558,21,Masculino,Pós-graduação,Polônia,3.7,Facebook,Não,8.4,7.0,Positivo,False,False,2-4h,8h+
559,20,Feminino,Graduação,Índia,7.3,WhatsApp,Sim,5.5,5.0,Negativo,True,False,6-8h,4-6h
560,22,Masculino,Pós-graduação,Canadá,4.3,TikTok,Sim,7.9,7.0,Negativo,False,False,4-6h,6-8h
561,19,Feminino,Graduação,Brasil,5.6,WhatsApp,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
562,21,Masculino,Pós-graduação,China,3.9,WeChat,Não,8.4,7.0,Positivo,False,False,2-4h,8h+
563,20,Feminino,Graduação,Holanda,3.2,Instagram,Não,8.8,8.0,Positivo,False,False,2-4h,8h+
564,22,Masculino,Pós-graduação,Nova Zelândia,4.1,Instagram,Sim,8.1,7.0,Negativo,False,False,4-6h,8h+
565,19,Feminino,Graduação,Cingapura,5.7,TikTok,Sim,6.4,6.0,Negativo,True,False,4-6h,6-8h
566,21,Masculino,Pós-graduação,Malásia,6.1,WhatsApp,Sim,6.2,6.0,Negativo,True,False,6-8h,6-8h
567,20,Feminino,Graduação,Emirados Árabes Unidos,7.1,Instagram,Sim,5.9,5.0,Negativo,True,False,6-8h,4-6h
568,22,Masculino,Pós-graduação,Polônia,3.6,Facebook,Não,8.5,7.0,Positivo,False,False,2-4h,8h+
569,19,Feminino,Graduação,Índia,7.4,WhatsApp,Sim,5.4,5.0,Negativo,True,False,6-8h,4-6h
570,21,Masculino,Pós-graduação,Canadá,4.2,Instagram,Sim,8.0,7.0,Negativo,False,False,4-6h,6-8h
571,20,Feminino,Graduação,Espanha,6.1,Instagram,Sim,7.2,5.0,Negativo,True,False,6-8h,6-8h
572,23,Masculino,Pós-graduação,Dinamarca,3.8,Twitter,Não,7.8,8.0,Positivo,False,False,2-4h,6-8h
573,19,Feminino,Graduação,Irlanda,5.5,TikTok,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
574,22,Masculino,Pós-graduação,Índia,7.2,Facebook,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
575,21,Feminino,Graduação,Suíça,4.2,Instagram,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
576,24,Masculino,Pós-graduação,Peru,6.8,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
577,20,Feminino,Graduação,EUA,5.9,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
578,22,Masculino,Pós-graduação,México,6.5,Facebook,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
579,19,Feminino,Graduação,França,4.7,Twitter,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
580,23,Masculino,Pós-graduação,Canadá,5.2,Instagram,Sim,7.0,6.0,Negativo,True,False,4-6h,6-8h
581,21,Feminino,Graduação,Reino Unido,6.3,TikTok,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
582,24,Masculino,Pós-graduação,Itália,4.9,Facebook,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
583,20,Feminino,Graduação,Rússia,6.7,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
584,22,Masculino,Pós-graduação,China,5.8,WeChat,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
585,19,Feminino,Graduação,Japão,4.5,Twitter,Não,7.6,8.0,Positivo,False,False,4-6h,6-8h
586,23,Masculino,Pós-graduação,Polônia,6.4,Facebook,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
587,21,Feminino,Graduação,Finlândia,4.1,Instagram,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
588,24,Masculino,Pós-graduação,Espanha,6.6,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
589,20,Feminino,Graduação,Dinamarca,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
590,22,Masculino,Pós-graduação,Irlanda,5.7,Twitter,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
591,19,Feminino,Graduação,Índia,7.0,Instagram,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
592,23,Masculino,Pós-graduação,Suíça,4.3,Facebook,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
593,21,Feminino,Graduação,Peru,6.9,TikTok,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
594,24,Masculino,Pós-graduação,EUA,5.6,Instagram,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
595,20,Feminino,Graduação,México,6.2,Facebook,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
596,21,Masculino,Graduação,França,5.8,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
